-11.966,1.549,0.093,0.903,1.255,0.109
-11.650,1.805,0.072,0.843,1.179,0.066
-11.193,2.121,-0.096,0.758,1.069,0.002
-10.776,2.337,-0.318,0.692,0.992,-0.046
-10.386,2.519,-0.565,0.630,0.921,-0.095
-9.946,2.674,-0.941,0.562,0.821,-0.167
-9.634,2.775,-1.267,0.532,0.742,-0.227
-9.309,2.897,-1.683,0.524,0.670,-0.293
-7.561,3.227,-2.861,0.730,0.465,-0.686
-7.187,3.146,-2.763,0.811,0.396,-0.788
-6.761,3.053,-2.602,0.898,0.308,-0.892
-6.096,3.036,-2.255,1.017,0.168,-1.031
-5.511,3.100,-1.920,1.102,0.052,-1.131
-4.867,3.203,-1.573,1.183,-0.073,-1.224
-3.946,3.352,-1.058,1.283,-0.252,-1.335
-3.266,3.405,-0.582,1.355,-0.400,-1.409
-2.423,3.412,0.110,1.448,-0.611,-1.495
-1.815,3.412,0.661,1.513,-0.776,-1.549
-1.235,3.452,1.180,1.573,-0.934,-1.595
-0.694,3.510,1.688,1.626,-1.077,-1.634
-0.026,3.613,2.365,1.687,-1.236,-1.676
0.414,3.661,2.830,1.725,-1.331,-1.703
0.769,3.622,3.311,1.758,-1.407,-1.725
1.137,3.364,3.929,1.802,-1.492,-1.761
1.348,3.048,4.350,1.842,-1.554,-1.782
1.525,2.705,4.757,1.892,-1.615,-1.804
1.779,2.274,5.306,1.979,-1.693,-1.842
1.963,2.002,5.691,2.062,-1.739,-1.869
2.157,1.798,6.148,2.159,-1.773,-1.895
2.452,1.721,6.804,2.287,-1.790,-1.927
2.674,1.762,7.336,2.386,-1.777,-1.949
2.816,1.760,7.961,2.480,-1.738,-1.968
2.885,1.664,8.887,2.586,-1.661,-1.996
2.840,1.525,9.725,2.648,-1.594,-2.019
2.765,1.372,10.671,2.687,-1.539,-2.046
2.650,1.171,11.954,2.694,-1.498,-2.083
2.595,0.984,12.886,2.662,-1.495,-2.111
2.567,0.769,13.716,2.598,-1.513,-2.135
2.569,0.505,14.435,2.504,-1.546,-2.154
2.586,0.077,15.241,2.347,-1.609,-2.171
2.619,-0.283,15.728,2.208,-1.670,-2.178
2.705,-0.654,16.058,2.062,-1.736,-2.178
2.878,-1.152,16.264,1.866,-1.815,-2.162
3.043,-1.508,16.266,1.724,-1.859,-2.139
3.211,-1.839,16.190,1.590,-1.879,-2.104
3.417,-2.263,16.072,1.429,-1.878,-2.040
3.587,-2.569,15.955,1.322,-1.855,-1.978
3.749,-2.885,15.871,1.228,-1.815,-1.909
3.982,-3.218,15.744,1.115,-1.733,-1.799
4.154,-3.393,15.637,1.039,-1.648,-1.702
4.322,-3.541,15.536,0.969,-1.543,-1.593
4.472,-3.737,15.407,0.883,-1.381,-1.428
4.515,-3.843,15.373,0.823,-1.250,-1.294
4.480,-3.881,15.364,0.766,-1.121,-1.154
4.396,-3.850,15.366,0.687,-0.957,-0.961
4.290,-3.802,15.332,0.626,-0.838,-0.814
4.128,-3.723,15.400,0.562,-0.721,-0.670
3.876,-3.620,15.524,0.467,-0.580,-0.481
3.687,-3.527,15.634,0.389,-0.487,-0.345
3.546,-3.357,15.763,0.305,-0.404,-0.212
3.196,-2.045,16.053,-0.137,-0.083,0.399
3.074,-1.741,16.008,-0.226,-0.025,0.527
2.856,-1.310,15.917,-0.335,0.052,0.689
2.653,-0.924,15.850,-0.411,0.113,0.801
2.416,-0.527,15.799,-0.482,0.176,0.902
2.085,0.014,15.684,-0.576,0.264,1.017
1.841,0.417,15.613,-0.647,0.332,1.088
1.607,0.788,15.560,-0.721,0.395,1.149
1.413,1.156,15.481,-0.797,0.448,1.198
1.204,1.652,15.340,-0.901,0.502,1.249
1.056,2.037,15.189,-0.983,0.531,1.278
0.924,2.454,14.969,-1.067,0.551,1.301
0.713,2.964,14.559,-1.176,0.575,1.323
0.488,3.297,14.246,-1.255,0.584,1.333
0.232,3.577,13.879,-1.332,0.580,1.339
-0.079,3.790,13.420,-1.402,0.566,1.338
-0.527,3.965,12.783,-1.480,0.537,1.324
-0.869,4.053,12.337,-1.524,0.512,1.302
-1.223,4.087,11.997,-1.560,0.488,1.268
-1.642,4.096,11.705,-1.599,0.463,1.205
-1.894,4.101,11.583,-1.631,0.451,1.146
-2.064,4.096,11.540,-1.672,0.447,1.081
-2.119,4.106,11.509,-1.745,0.446,0.992
-2.030,4.116,11.447,-1.815,0.450,0.931
-1.896,4.113,11.368,-1.899,0.454,0.881
-1.697,4.025,11.186,-2.025,0.445,0.833
-1.549,3.938,10.970,-2.129,0.426,0.812
-1.422,3.852,10.654,-2.235,0.391,0.805
-1.293,3.740,10.058,-2.368,0.329,0.812
-1.221,3.632,9.483,-2.456,0.278,0.828
-1.197,3.522,8.839,-2.529,0.230,0.852
-1.233,3.417,8.140,-2.584,0.187,0.884
-1.329,3.390,7.187,-2.629,0.145,0.940
-1.501,3.419,6.469,-2.641,0.125,0.990
-1.753,3.431,5.729,-2.633,0.115,1.045
-2.274,3.352,4.822,-2.593,0.116,1.119
-2.804,3.259,4.228,-2.542,0.119,1.172
-3.436,3.156,3.713,-2.475,0.118,1.220
-4.422,3.024,3.156,-2.369,0.105,1.270
-5.215,2.919,2.861,-2.280,0.084,1.295
-6.019,2.789,2.658,-2.186,0.056,1.306
-7.099,2.667,2.540,-2.061,0.005,1.300
-7.879,2.612,2.569,-1.969,-0.038,1.277
-8.648,2.538,2.674,-1.885,-0.082,1.238
-9.610,2.404,2.909,-1.790,-0.136,1.164
-10.254,2.306,3.132,-1.734,-0.173,1.092
-10.800,2.215,3.385,-1.693,-0.206,1.007
-11.368,2.100,3.757,-1.673,-0.252,0.879
-11.650,2.018,4.010,-1.680,-0.290,0.779
-11.796,1.918,4.214,-1.709,-0.333,0.679
-11.794,1.815,4.429,-1.776,-0.398,0.560
-11.677,1.741,4.513,-1.843,-0.459,0.486
-11.466,1.721,4.487,-1.919,-0.534,0.432
-11.147,1.733,4.233,-2.024,-0.643,0.395
-10.949,1.791,3.876,-2.095,-0.722,0.391
-10.841,1.834,3.407,-2.159,-0.789,0.403
-10.870,1.796,2.634,-2.225,-0.853,0.438
-11.032,1.683,1.997,-2.258,-0.880,0.474
-11.255,1.549,1.336,-2.275,-0.895,0.512
-12.905,1.070,-1.494,-2.125,-0.915,0.718
-13.309,1.053,-2.030,-2.037,-0.901,0.763
-13.755,1.034,-2.497,-1.929,-0.874,0.804
-14.423,0.998,-3.005,-1.761,-0.815,0.848
-14.976,0.924,-3.304,-1.623,-0.754,0.869
-15.565,0.816,-3.460,-1.477,-0.685,0.879
-16.350,0.637,-3.505,-1.280,-0.592,0.868
-16.896,0.498,-3.426,-1.135,-0.530,0.845
-17.365,0.414,-3.294,-0.996,-0.477,0.811
-17.882,0.395,-3.017,-0.823,-0.424,0.756
-18.182,0.457,-2.777,-0.705,-0.394,0.711
-18.502,0.599,-2.461,-0.564,-0.363,0.653
-18.713,0.668,-2.207,-0.472,-0.340,0.609
-18.938,0.709,-1.963,-0.394,-0.318,0.565
-19.266,0.764,-1.578,-0.307,-0.293,0.505
-19.489,0.814,-1.288,-0.257,-0.281,0.460
-19.719,0.850,-0.996,-0.219,-0.276,0.413
-20.025,0.845,-0.642,-0.184,-0.285,0.350
-20.257,0.857,-0.405,-0.167,-0.303,0.301
-20.473,0.879,-0.251,-0.158,-0.326,0.249
-20.770,0.840,-0.065,-0.154,-0.359,0.177
-20.983,0.785,0.022,-0.156,-0.381,0.118
-21.184,0.699,0.113,-0.160,-0.399,0.055
-21.383,0.539,0.232,-0.167,-0.418,-0.034
-21.466,0.424,0.304,-0.172,-0.428,-0.101
-21.478,0.326,0.352,-0.176,-0.437,-0.168
-21.416,0.199,0.385,-0.176,-0.442,-0.252
-21.325,0.103,0.393,-0.168,-0.438,-0.310
-21.193,-0.022,0.395,-0.155,-0.427,-0.362
-20.648,-1.041,0.548,-0.047,-0.290,-0.517
-20.542,-1.312,0.651,-0.026,-0.269,-0.529
-20.394,-1.642,0.692,0.005,-0.258,-0.531
-20.265,-1.867,0.639,0.035,-0.249,-0.526
-20.152,-2.112,0.529,0.072,-0.229,-0.517
-20.013,-2.464,0.405,0.137,-0.185,-0.502
-19.937,-2.708,0.359,0.197,-0.140,-0.490
-19.640,-3.093,0.323,0.346,-0.029,-0.470
-19.424,-3.273,0.342,0.430,0.036,-0.458
-19.058,-3.452,0.481,0.546,0.134,-0.436
-18.759,-3.531,0.675,0.632,0.209,-0.414
-18.435,-3.572,0.912,0.714,0.283,-0.386
-17.980,-3.594,1.307,0.810,0.377,-0.339
-17.640,-3.563,1.676,0.871,0.443,-0.297
-17.315,-3.500,2.064,0.922,0.504,-0.249
-16.893,-3.381,2.523,0.975,0.582,-0.178
-16.618,-3.311,2.866,1.002,0.643,-0.123
-16.412,-3.268,3.194,1.018,0.705,-0.067
-16.194,-3.249,3.632,1.025,0.790,0.007
-16.065,-3.208,3.946,1.018,0.852,0.058
-15.933,-3.156,4.221,1.003,0.911,0.106
-15.744,-3.053,4.527,0.966,0.991,0.165
-15.593,-2.942,4.726,0.925,1.050,0.207
-15.440,-2.835,4.894,0.873,1.106,0.246
-15.249,-2.650,4.987,0.788,1.180,0.296
-15.117,-2.485,5.011,0.709,1.233,0.331
-15.014,-2.310,4.980,0.620,1.284,0.368
-14.933,-2.128,4.894,0.519,1.328,0.403
-14.868,-1.901,4.676,0.375,1.373,0.444
-14.839,-1.765,4.377,0.263,1.397,0.471
-14.808,-1.662,3.989,0.150,1.415,0.492
-14.775,-1.542,3.321,0.005,1.432,0.512
-14.736,-1.475,2.746,-0.096,1.439,0.520
-14.679,-1.398,2.126,-0.188,1.442,0.523
-14.542,-1.259,1.204,-0.293,1.436,0.522
-14.423,-1.161,0.472,-0.357,1.425,0.519
-14.313,-1.125,-0.316,-0.406,1.407,0.512
-14.190,-1.159,-1.369,-0.446,1.375,0.495
-14.104,-1.211,-2.138,-0.451,1.341,0.476
-13.953,-1.207,-2.921,-0.431,1.305,0.451
-13.637,-1.044,-3.883,-0.368,1.259,0.414
-13.340,-0.862,-4.547,-0.296,1.229,0.386
-13.068,-0.699,-5.116,-0.204,1.205,0.361
-12.752,-0.608,-5.746,-0.058,1.178,0.326
-12.550,-0.601,-6.060,0.068,1.152,0.300
-12.328,-0.615,-6.258,0.201,1.120,0.268
-10.489,0.443,-6.129,0.784,0.952,0.125
-10.068,0.563,-6.021,0.885,0.932,0.100
-9.637,0.627,-5.765,1.012,0.896,0.061
-9.364,0.639,-5.495,1.104,0.846,0.027
-9.024,0.709,-5.193,1.192,0.776,-0.010
-8.574,0.898,-4.834,1.275,0.692,-0.049
-7.891,1.149,-4.245,1.378,0.554,-0.104
-7.372,1.283,-3.761,1.450,0.436,-0.149
-6.821,1.377,-3.191,1.516,0.309,-0.196
-6.002,1.496,-2.404,1.598,0.129,-0.259
-5.286,1.618,-1.781,1.657,-0.010,-0.300
-4.492,1.827,-1.180,1.711,-0.146,-0.332
-3.314,2.277,-0.450,1.778,-0.310,-0.354
-2.387,2.660,0.045,1.826,-0.413,-0.351
-1.525,3.038,0.469,1.873,-0.496,-0.333
-0.584,3.412,1.032,1.935,-0.578,-0.288
-0.077,3.572,1.489,1.982,-0.632,-0.246
0.268,3.668,1.973,2.028,-0.686,-0.203
0.534,3.716,2.672,2.083,-0.776,-0.155
0.644,3.764,3.179,2.118,-0.864,-0.129
0.761,3.876,3.591,2.149,-0.967,-0.110
0.946,4.135,3.874,2.191,-1.111,-0.095
1.027,4.295,3.891,2.236,-1.204,-0.091
0.979,4.381,3.881,2.287,-1.281,-0.095
0.694,4.276,3.900,2.389,-1.373,-0.124
0.340,4.092,4.001,2.494,-1.446,-0.169
-0.026,3.907,4.142,2.618,-1.526,-0.236
-0.433,3.692,4.465,2.808,-1.635,-0.356
-0.615,3.570,4.772,2.964,-1.708,-0.464
-0.709,3.524,5.152,3.125,-1.770,-0.587
-0.670,3.553,5.849,3.335,-1.836,-0.760
-0.536,3.591,6.503,3.486,-1.879,-0.891
-0.311,3.649,7.269,3.626,-1.922,-1.019
0.103,3.718,8.413,3.791,-1.986,-1.180
0.474,3.687,9.309,3.897,-2.036,-1.288
0.850,3.601,10.202,3.986,-2.078,-1.383
1.374,3.484,11.439,4.084,-2.117,-1.488
1.846,3.457,12.325,4.138,-2.128,-1.551
2.322,3.486,13.233,4.178,-2.115,-1.598
2.729,3.510,14.188,4.202,-2.083,-1.629
3.153,3.508,15.488,4.203,-2.021,-1.649
3.323,3.412,16.508,4.180,-1.970,-1.648
3.371,3.220,17.561,4.132,-1.920,-1.641
3.294,2.902,18.931,4.027,-1.859,-1.625
3.158,2.653,19.937,3.913,-1.815,-1.612
2.998,2.385,20.877,3.769,-1.771,-1.598
2.765,2.011,21.955,3.532,-1.710,-1.575
2.579,1.738,22.664,3.326,-1.661,-1.556
2.380,1.463,23.296,3.095,-1.610,-1.536
2.066,1.085,24.033,2.755,-1.542,-1.507
1.793,0.831,24.550,2.476,-1.495,-1.487
1.372,0.560,25.022,2.176,-1.456,-1.464
1.094,0.189,25.312,1.747,-1.430,-1.446
1.034,0.041,25.316,1.409,-1.394,-1.434
1.056,-0.074,25.271,1.059,-1.345,-1.415
1.132,-0.093,25.110,0.702,-1.291,-1.387
1.279,-0.034,24.734,0.222,-1.229,-1.330
1.398,0.024,24.225,-0.130,-1.197,-1.272
1.506,0.069,23.487,-0.470,-1.166,-1.202
1.547,0.050,18.409,-1.709,-0.911,-0.792
1.496,0.029,17.140,-1.877,-0.832,-0.700
1.432,0.048,15.471,-2.041,-0.717,-0.580
1.401,0.084,14.260,-2.122,-0.624,-0.492
1.393,0.101,13.132,-2.169,-0.527,-0.407
1.403,0.156,11.760,-2.186,-0.402,-0.300
1.437,0.227,10.827,-2.166,-0.315,-0.222
1.506,0.323,9.941,-2.121,-0.236,-0.143
1.664,0.493,8.825,-2.026,-0.133,-0.038
1.772,0.658,8.080,-1.930,-0.051,0.043
1.884,0.840,7.403,-1.814,0.031,0.121
1.966,1.075,6.630,-1.630,0.138,0.223
1.992,1.238,6.151,-1.472,0.212,0.292
1.992,1.305,5.851,-1.297,0.278,0.352
2.002,1.281,5.827,-1.108,0.333,0.402
2.172,1.336,6.208,-0.848,0.385,0.452
2.447,1.607,6.749,-0.669,0.422,0.483
2.813,1.978,7.434,-0.519,0.468,0.517
3.393,2.519,8.533,-0.375,0.548,0.573
3.812,2.928,9.402,-0.317,0.620,0.626
4.168,3.340,10.276,-0.300,0.693,0.692
4.446,3.682,11.140,-0.321,0.763,0.768
4.614,4.130,12.196,-0.405,0.828,0.880
4.575,4.389,12.838,-0.502,0.856,0.970
4.365,4.587,13.343,-0.625,0.866,1.062
3.881,4.800,13.774,-0.824,0.863,1.180
3.373,4.920,13.932,-0.995,0.852,1.261
2.749,5.045,13.949,-1.177,0.829,1.332
1.853,5.191,13.716,-1.427,0.779,1.408
1.166,5.289,13.352,-1.608,0.726,1.450
0.484,5.370,12.773,-1.775,0.667,1.478
-0.199,5.389,12.064,-1.922,0.610,1.491
-1.116,5.301,10.939,-2.077,0.547,1.481
-1.827,5.100,10.056,-2.163,0.511,1.452
-2.507,4.831,9.199,-2.224,0.484,1.405
-3.361,4.456,8.107,-2.273,0.458,1.321
-3.874,4.171,7.357,-2.288,0.439,1.245
-4.276,3.857,6.687,-2.286,0.416,1.165
-4.647,3.383,6.031,-2.263,0.365,1.056
-4.793,3.067,5.710,-2.235,0.307,0.980
-4.808,2.825,5.521,-2.201,0.233,0.913
-4.664,2.672,5.394,-2.155,0.119,0.843
-4.484,2.708,5.337,-2.129,0.040,0.811
-4.281,2.816,5.296,-2.110,-0.021,0.799
-4.104,2.919,5.224,-2.102,-0.065,0.814
-4.099,2.966,5.186,-2.103,-0.077,0.844
-4.221,2.983,5.133,-2.111,-0.080,0.885
-4.554,2.945,4.985,-2.120,-0.085,0.952
-4.882,2.897,4.817,-2.122,-0.090,1.005
-5.296,2.871,4.590,-2.114,-0.095,1.058
-5.911,2.859,4.257,-2.081,-0.090,1.121
-6.395,2.902,4.029,-2.039,-0.073,1.160
-6.941,2.983,3.859,-1.984,-0.041,1.191
-7.518,3.103,3.785,-1.922,0.008,1.211
-8.399,3.254,3.780,-1.838,0.095,1.221
-9.124,3.290,3.840,-1.782,0.172,1.210
-9.929,3.203,3.948,-1.741,0.253,1.181
-11.047,2.902,4.161,-1.715,0.351,1.109
-11.873,2.598,4.384,-1.718,0.399,1.033
-12.625,2.313,4.597,-1.744,0.411,0.938
-13.441,2.004,4.815,-1.808,0.357,0.796
-13.860,1.860,4.820,-1.875,0.271,0.683
-14.155,1.776,4.693,-1.949,0.158,0.570
-14.380,1.671,4.293,-2.054,-0.009,0.426
-14.483,1.563,3.857,-2.130,-0.129,0.324
-14.600,1.403,3.417,-2.198,-0.240,0.227
-14.772,1.152,2.765,-2.275,-0.370,0.110
-14.875,0.955,2.284,-2.320,-0.456,0.029
-14.947,0.769,1.757,-2.352,-0.533,-0.041
-14.988,0.529,0.977,-2.368,-0.616,-0.119
-14.930,-0.163,-1.516,-2.173,-0.645,-0.250
-15.016,-0.429,-2.097,-2.045,-0.589,-0.255
-15.122,-0.673,-2.444,-1.933,-0.542,-0.250
-15.270,-0.922,-2.761,-1.808,-0.499,-0.240
-15.479,-1.281,-3.041,-1.622,-0.444,-0.221
-15.617,-1.554,-3.196,-1.469,-0.404,-0.208
-15.766,-1.796,-3.251,-1.309,-0.361,-0.196
-15.919,-2.035,-3.139,-1.091,-0.294,-0.180
-16.003,-2.114,-2.947,-0.932,-0.240,-0.168
-16.044,-2.119,-2.600,-0.733,-0.165,-0.149
-16.063,-2.102,-2.279,-0.595,-0.109,-0.129
-16.115,-2.088,-1.942,-0.469,-0.057,-0.103
-16.254,-2.107,-1.487,-0.317,0.001,-0.064
-16.436,-2.148,-1.140,-0.212,0.037,-0.035
-16.688,-2.212,-0.785,-0.118,0.072,-0.009
-17.090,-2.306,-0.304,-0.013,0.120,0.017
-17.389,-2.344,0.122,0.051,0.158,0.027
-17.669,-2.358,0.565,0.098,0.196,0.031
-17.949,-2.306,1.099,0.133,0.247,0.028
-18.124,-2.236,1.463,0.142,0.288,0.023
-18.301,-2.176,1.781,0.137,0.325,0.019
-18.603,-2.193,2.167,0.114,0.359,0.013
-18.902,-2.284,2.365,0.089,0.368,0.006
-19.237,-2.444,2.535,0.063,0.366,-0.008
-19.676,-2.682,2.672,0.028,0.349,-0.039
-19.956,-2.854,2.725,0.005,0.326,-0.071
-20.159,-2.986,2.782,-0.016,0.302,-0.112
-19.987,-3.642,2.816,-0.085,0.247,-0.309
-19.728,-3.733,2.871,-0.092,0.248,-0.338
-19.326,-3.847,2.907,-0.097,0.252,-0.366
-19.008,-3.941,2.883,-0.099,0.262,-0.376
-18.672,-4.053,2.871,-0.102,0.280,-0.378
-18.194,-4.199,2.854,-0.105,0.314,-0.372
-17.813,-4.293,2.828,-0.108,0.344,-0.358
-17.382,-4.350,2.784,-0.109,0.377,-0.335
-16.743,-4.374,2.667,-0.108,0.429,-0.287
-16.237,-4.345,2.593,-0.105,0.473,-0.240
-15.759,-4.286,2.512,-0.099,0.521,-0.178
-15.177,-4.173,2.356,-0.089,0.591,-0.079
-14.815,-4.063,2.255,-0.078,0.646,0.006
-14.514,-3.936,2.124,-0.063,0.705,0.098
-14.250,-3.745,1.908,-0.039,0.788,0.228
-14.140,-3.579,1.717,-0.018,0.855,0.328
-14.116,-3.376,1.551,0.009,0.928,0.428
-14.229,-3.120,1.274,0.052,1.033,0.552
-14.427,-2.957,1.065,0.088,1.113,0.636
-14.684,-2.813,0.871,0.124,1.192,0.709
-15.071,-2.643,0.649,0.175,1.285,0.787
-15.366,-2.523,0.536,0.210,1.341,0.831
-15.651,-2.397,0.443,0.242,1.387,0.865
-15.931,-2.186,0.342,0.276,1.430,0.897
-16.077,-2.009,0.283,0.293,1.452,0.913
-16.209,-1.832,0.232,0.303,1.468,0.925
-16.321,-1.659,0.139,0.305,1.480,0.931
-16.434,-1.460,0.022,0.297,1.484,0.933
-16.513,-1.341,-0.105,0.284,1.482,0.929
-16.577,-1.269,-0.261,0.266,1.474,0.920
3.881,2.713,14.827,3.269,-2.084,-2.360
4.269,2.667,15.639,3.157,-2.141,-2.365
4.733,2.557,16.525,2.971,-2.227,-2.353
5.030,2.435,16.992,2.810,-2.290,-2.332
5.243,2.243,17.296,2.638,-2.348,-2.302
5.392,1.908,17.497,2.403,-2.405,-2.253
5.392,1.587,17.509,2.227,-2.437,-2.212
5.291,1.228,17.399,2.054,-2.460,-2.169
5.071,0.737,17.131,1.832,-2.479,-2.116
4.875,0.412,16.807,1.677,-2.490,-2.078
4.669,0.117,16.403,1.532,-2.495,-2.042
4.403,-0.266,15.821,1.362,-2.494,-1.995
4.245,-0.577,15.392,1.255,-2.489,-1.961
4.142,-0.850,14.976,1.168,-2.471,-1.932
4.099,-1.089,14.554,1.078,-2.413,-1.898
4.152,-1.202,14.322,1.025,-2.338,-1.869
4.276,-1.290,14.166,0.982,-2.235,-1.843
4.465,-1.362,14.119,0.942,-2.104,-1.808
4.755,-1.453,14.155,0.893,-1.897,-1.746
4.985,-1.580,14.253,0.854,-1.733,-1.688
5.227,-1.745,14.399,0.811,-1.565,-1.617
5.528,-1.973,14.696,0.747,-1.355,-1.504
5.763,-2.085,14.954,0.690,-1.214,-1.403
6.029,-2.109,15.174,0.624,-1.087,-1.289
6.388,-2.071,15.349,0.522,-0.931,-1.114
6.601,-2.006,15.390,0.435,-0.818,-0.962
6.737,-1.946,15.373,0.341,-0.707,-0.799
6.732,-1.913,15.220,0.214,-0.569,-0.568
6.591,-1.903,14.990,0.123,-0.479,-0.390
6.340,-1.901,14.617,0.041,-0.399,-0.214
5.873,-1.875,13.968,-0.047,-0.304,0.010
5.492,-1.817,13.434,-0.094,-0.242,0.165
5.104,-1.753,12.883,-0.121,-0.187,0.307
4.628,-1.626,12.184,-0.126,-0.116,0.476
4.324,-1.482,11.784,-0.109,-0.060,0.587
4.082,-1.288,11.478,-0.077,-0.003,0.686
3.886,-0.891,11.236,-0.016,0.077,0.800
3.807,-0.488,11.131,0.039,0.151,0.874
3.792,-0.043,11.078,0.099,0.248,0.940
3.800,0.551,11.133,0.176,0.411,1.014
3.812,0.955,11.272,0.229,0.550,1.062
3.824,1.353,11.523,0.274,0.693,1.107
3.852,1.745,11.892,0.304,0.829,1.150
3.907,2.303,12.493,0.314,0.981,1.212
3.946,2.729,12.998,0.297,1.070,1.262
4.001,3.170,13.443,0.255,1.138,1.315
3.996,3.713,14.061,0.159,1.205,1.392
3.905,4.096,14.516,0.058,1.234,1.452
3.747,4.446,14.911,-0.067,1.243,1.513
3.524,4.779,15.230,-0.215,1.237,1.573
3.139,5.212,15.529,-0.444,1.211,1.649
2.765,5.495,15.569,-0.631,1.182,1.701
2.320,5.737,15.440,-0.828,1.148,1.745
1.604,5.916,15.045,-1.095,1.096,1.787
-1.219,5.715,12.876,-1.877,0.877,1.730
-1.803,5.641,12.270,-2.026,0.799,1.678
-2.483,5.543,11.358,-2.203,0.690,1.592
-2.957,5.401,10.633,-2.316,0.613,1.518
-3.412,5.176,9.936,-2.411,0.547,1.437
-3.967,4.803,9.141,-2.517,0.474,1.320
-4.307,4.530,8.614,-2.582,0.431,1.228
-4.580,4.257,8.186,-2.639,0.392,1.136
-4.788,3.867,7.657,-2.705,0.345,1.018
-4.827,3.632,7.266,-2.750,0.318,0.937
-4.798,3.426,6.886,-2.794,0.298,0.866
-4.642,3.201,6.373,-2.853,0.283,0.792
-4.494,3.065,6.005,-2.898,0.273,0.754
-4.365,2.923,5.669,-2.946,0.253,0.731
-4.245,2.705,5.195,-3.010,0.199,0.726
-4.221,2.543,4.776,-3.054,0.136,0.740
-4.231,2.425,4.369,-3.094,0.058,0.770
-4.298,2.361,3.898,-3.125,-0.030,0.813
-4.480,2.370,3.182,-3.149,-0.146,0.889
-4.726,2.401,2.579,-3.149,-0.225,0.956
-5.071,2.411,1.975,-3.131,-0.293,1.029
-5.696,2.365,1.120,-3.073,-0.362,1.129
-6.258,2.294,0.512,-3.003,-0.398,1.201
-6.936,2.229,-0.029,-2.911,-0.425,1.267
-7.951,2.133,-0.637,-2.757,-0.457,1.343
-8.765,2.076,-1.041,-2.617,-0.482,1.386
-9.878,2.040,-1.499,-2.399,-0.515,1.423
-10.733,2.025,-1.791,-2.216,-0.528,1.434
-11.595,1.961,-2.011,-2.021,-0.525,1.431
-12.759,1.836,-2.164,-1.753,-0.489,1.402
-13.609,1.753,-2.140,-1.552,-0.439,1.361
-14.425,1.669,-1.973,-1.353,-0.377,1.302
-15.390,1.585,-1.554,-1.103,-0.288,1.201
-15.962,1.492,-1.149,-0.930,-0.221,1.114
-16.391,1.472,-0.596,-0.775,-0.156,1.019
-16.922,1.573,0.108,-0.600,-0.074,0.872
-17.310,1.556,0.632,-0.496,-0.005,0.753
-17.727,1.458,1.188,-0.417,0.070,0.629
-18.182,1.274,1.992,-0.350,0.159,0.458
-18.447,1.120,2.605,-0.330,0.208,0.329
-18.668,0.960,3.213,-0.337,0.232,0.204
-18.823,0.804,3.790,-0.368,0.226,0.085
-18.919,0.651,4.460,-0.448,0.171,-0.063
-18.921,0.599,4.855,-0.531,0.102,-0.163
-18.909,0.565,5.136,-0.631,0.019,-0.253
-18.840,0.524,5.291,-0.783,-0.099,-0.358
-18.794,0.431,5.308,-0.907,-0.185,-0.426
-18.802,0.299,5.229,-1.032,-0.267,-0.485
-18.969,-0.567,3.622,-1.483,-0.612,-0.671
-18.981,-0.725,3.077,-1.524,-0.644,-0.691
-19.022,-0.931,2.337,-1.542,-0.645,-0.710
-19.039,-1.099,1.805,-1.525,-0.614,-0.719
-19.084,-1.336,1.195,-1.464,-0.532,-0.727
-19.127,-1.537,0.840,-1.395,-0.448,-0.731
-19.206,-1.820,0.563,-1.309,-0.350,-0.735
-19.336,-2.286,0.294,-1.170,-0.211,-0.739
-19.424,-2.660,0.194,-1.055,-0.106,-0.743
-19.482,-3.000,0.168,-0.936,-0.005,-0.744
-19.489,-3.417,0.230,-0.779,0.123,-0.742
-19.450,-3.682,0.326,-0.670,0.212,-0.734
-19.412,-3.986,0.436,-0.568,0.294,-0.721
-19.355,-4.389,0.620,-0.446,0.386,-0.694
-19.326,-4.678,0.766,-0.362,0.437,-0.668
-19.281,-4.939,0.924,-0.285,0.472,-0.637
-19.211,-5.224,1.099,-0.192,0.499,-0.590
-19.142,-5.380,1.199,-0.129,0.509,-0.552
-19.070,-5.495,1.259,-0.072,0.517,-0.509
-19.000,-5.555,1.374,-0.010,0.527,-0.450
-18.998,-5.552,1.451,0.030,0.524,-0.406
-19.012,-5.523,1.484,0.065,0.511,-0.361
-19.067,-5.490,1.441,0.110,0.476,-0.305
-19.087,-5.456,1.362,0.147,0.440,-0.266
-19.108,-5.404,1.240,0.190,0.405,-0.231
-19.137,-5.272,1.061,0.260,0.366,-0.189
-19.151,-5.157,0.915,0.322,0.347,-0.163
-19.192,-5.083,0.800,0.394,0.335,-0.144
-19.281,-4.839,1.094,0.804,0.409,-0.157
-19.163,-4.788,1.350,0.891,0.442,-0.180
-18.907,-4.736,1.743,0.995,0.484,-0.214
-18.627,-4.719,2.066,1.063,0.516,-0.240
-18.289,-4.695,2.406,1.121,0.546,-0.264
-17.748,-4.606,2.847,1.180,0.589,-0.286
-17.277,-4.523,3.148,1.212,0.630,-0.294
-16.798,-4.434,3.440,1.229,0.678,-0.293
-16.158,-4.300,3.809,1.230,0.753,-0.276
-15.696,-4.204,4.056,1.215,0.813,-0.251
-15.249,-4.089,4.264,1.187,0.875,-0.214
-14.638,-3.905,4.496,1.130,0.955,-0.147
-14.200,-3.728,4.573,1.071,1.018,-0.083
